"ID_VIV","ID_PER","UPM","VIV_SEL","R_INF","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","LOC","CD","NOM_CD","PER","R_DEF","H_MUD","S_MUD","TIPO_CUEST","N_ENT","N_REN","NOM","C_RES","PAREN","SEX","EDAD","NAC_D","NAC_M","COD","COD_SEL","I_NIV","I_ANIO","A_ESC","C_ACT","V_ACT","POS","FAC_VIV","FAC_SEL","DOMINIO","EST","UPM_DIS","EST_DIS"
"1602329.002
","1602329.002.01
","1602329
","02
","03
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","42
","
","
","2
","A
","03
","3
","2
","1
","
","2
","333
","0
","U
","2
","32630
","2400
"
"1602329.002
","1602329.002.04
","1602329
","02
","03
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","14
","
","
","
","A
","03
","2
","1
","
","
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.002
","1602329.002.02
","1602329
","02
","03
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","40
","
","
","2
","A
","03
","3
","2
","5
","4
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.002
","1602329.002.03
","1602329
","02
","03
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","18
","
","
","1
","A
","06
","2
","1
","1
","
","2
","333
","1000
","U
","2
","32630
","2400
"
"1602329.049
","1602329.049.01
","1602329
","05
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","39
","19
","02
","1
","A
","02
","3
","2
","1
","
","2
","333
","667
","U
","2
","32630
","2400
"
"1602329.049
","1602329.049.02
","1602329
","05
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","39
","15
","07
","2
","A
","02
","6
","2
","1
","
","4
","333
","0
","U
","2
","32630
","2400
"
"1602329.121
","1602329.121.01
","1602329
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","62
","
","
","1
","A
","04
","3
","2
","6
","4
","
","333
","333
","U
","2
","32630
","2400
"
"1602329.162
","1602329.162.02
","1602329
","04
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","55
","
","
","2
","A
","06
","3
","2
","5
","4
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.162
","1602329.162.03
","1602329
","04
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","35
","
","
","1
","A
","06
","3
","2
","1
","
","3
","333
","1334
","U
","2
","32630
","2400
"
"1602329.162
","1602329.162.01
","1602329
","04
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","73
","
","
","2
","A
","02
","6
","2
","1
","
","3
","333
","0
","U
","2
","32630
","2400
"
"1602329.162
","1602329.162.06
","1602329
","04
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","06
","-
","
","5
","1
","03
","
","
","
","A
","00
","
","2
","
","
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.162
","1602329.162.04
","1602329
","04
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","30
","
","
","2
","A
","06
","3
","2
","5
","4
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.162
","1602329.162.05
","1602329
","04
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","5
","1
","09
","
","
","
","A
","02
","3
","1
","
","
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.181
","1602329.181.01
","1602329
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","39
","
","
","2
","A
","02
","6
","2
","1
","
","2
","333
","0
","U
","2
","32630
","2400
"
"1602329.181
","1602329.181.04
","1602329
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","16
","
","
","
","A
","02
","4
","2
","
","
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.181
","1602329.181.05
","1602329
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","3
","1
","07
","
","
","
","A
","02
","1
","1
","
","
","
","333
","0
","U
","2
","32630
","2400
"
"1602329.181
","1602329.181.02
","1602329
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","1
","48
","
","
","1
","A
","03
","3
","2
","1
","
","2
","333
","1000
","U
","2
","32630
","2400
"
"1602329.181
","1602329.181.03
","1602329
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","20
","
","
","2
","A
","03
","1
","2
","1
","
","1
","333
","0
","U
","2
","32630
","2400
"
"1602340.005
","1602340.005.01
","1602340
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","39
","
","
","2
","A
","06
","3
","2
","1
","
","2
","255
","0
","U
","2
","32640
","2400
"
"1602340.005
","1602340.005.04
","1602340
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","05
","
","
","
","A
","01
","2
","1
","
","
","
","255
","0
","U
","2
","32640
","2400
"
"1602340.005
","1602340.005.02
","1602340
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","4
","2
","72
","
","
","2
","A
","02
","6
","2
","5
","4
","
","255
","0
","U
","2
","32640
","2400
"
"1602340.005
","1602340.005.03
","1602340
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","2
","19
","
","
","1
","A
","08
","1
","1
","1
","
","2
","255
","766
","U
","2
","32640
","2400
"
"1602340.033
","1602340.033.01
","1602340
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","27
","
","
","2
","A
","06
","3
","2
","1
","
","2
","255
","0
","U
","2
","32640
","2400
"
"1602340.033
","1602340.033.02
","1602340
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","27
","
","
","1
","A
","03
","3
","2
","5
","4
","
","255
","511
","U
","2
","32640
","2400
"
"1602340.033
","1602340.033.03
","1602340
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","2
","03
","
","
","
","A
","00
","
","2
","
","
","
","255
","0
","U
","2
","32640
","2400
"
"1602340.093
","1602340.093.01
","1602340
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","38
","
","
","1
","A
","02
","6
","2
","1
","
","2
","255
","255
","U
","2
","32640
","2400
"
"1602340.122
","1602340.122.01
","1602340
","05
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","42
","01
","02
","2
","A
","03
","3
","2
","1
","
","2
","255
","0
","U
","2
","32640
","2400
"
"1602340.122
","1602340.122.04
","1602340
","05
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","06
","
","
","
","A
","01
","1
","1
","
","
","
","255
","0
","U
","2
","32640
","2400
"
"1602340.122
","1602340.122.03
","1602340
","05
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","13
","
","
","
","A
","03
","1
","1
","
","
","
","255
","0
","U
","2
","32640
","2400
"
"1602340.122
","1602340.122.02
","1602340
","05
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","40
","16
","12
","1
","A
","02
","6
","2
","1
","
","2
","255
","511
","U
","2
","32640
","2400
"
"1602349.039
","1602349.039.02
","1602349
","01
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","43
","
","
","1
","A
","06
","3
","2
","1
","
","2
","311
","621
","U
","2
","32650
","2400
"
"1602349.039
","1602349.039.03
","1602349
","01
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","2
","17
","
","
","
","A
","03
","2
","2
","
","
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.039
","1602349.039.01
","1602349
","01
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","42
","
","
","2
","A
","03
","3
","2
","1
","
","2
","311
","0
","U
","2
","32650
","2400
"
"1602349.109
","1602349.109.01
","1602349
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","38
","
","
","1
","A
","03
","3
","2
","1
","
","2
","311
","621
","U
","2
","32650
","2400
"
"1602349.109
","1602349.109.04
","1602349
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","12
","
","
","
","A
","03
","1
","1
","
","
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.109
","1602349.109.05
","1602349
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","3
","2
","06
","
","
","
","A
","01
","3
","1
","
","
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.109
","1602349.109.02
","1602349
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","34
","
","
","2
","A
","03
","3
","2
","5
","4
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.109
","1602349.109.03
","1602349
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","2
","16
","
","
","
","A
","06
","2
","1
","
","
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.185
","1602349.185.01
","1602349
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","49
","
","
","1
","A
","08
","1
","2
","1
","
","2
","311
","311
","U
","2
","32650
","2400
"
"1602349.294
","1602349.294.02
","1602349
","05
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","38
","
","
","2
","A
","02
","6
","2
","5
","4
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.294
","1602349.294.03
","1602349
","05
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","19
","
","
","2
","A
","06
","3
","1
","1
","
","2
","311
","0
","U
","2
","32650
","2400
"
"1602349.294
","1602349.294.01
","1602349
","05
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","57
","
","
","1
","A
","08
","1
","2
","1
","
","2
","311
","1242
","U
","2
","32650
","2400
"
"1602349.294
","1602349.294.05
","1602349
","05
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","3
","1
","15
","
","
","
","A
","03
","3
","1
","
","
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.294
","1602349.294.04
","1602349
","05
","04
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","19
","
","
","2
","A
","06
","3
","1
","4
","4
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.324
","1602349.324.02
","1602349
","04
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","39
","
","
","2
","A
","08
","5
","1
","1
","
","2
","311
","0
","U
","2
","32650
","2400
"
"1602349.324
","1602349.324.03
","1602349
","04
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","05
","
","
","
","A
","01
","1
","1
","
","
","
","311
","0
","U
","2
","32650
","2400
"
"1602349.324
","1602349.324.01
","1602349
","04
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","38
","
","
","1
","A
","06
","3
","2
","1
","
","2
","311
","621
","U
","2
","32650
","2400
"
"1602354.016
","1602354.016.03
","1602354
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","19
","
","
","1
","A
","03
","3
","2
","1
","
","2
","365
","1825
","U
","2
","32660
","2400
"
"1602354.016
","1602354.016.04
","1602354
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","21
","
","
","2
","A
","06
","3
","2
","5
","4
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.016
","1602354.016.01
","1602354
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","53
","
","
","2
","A
","03
","3
","2
","1
","
","4
","365
","0
","U
","2
","32660
","2400
"
"1602354.016
","1602354.016.02
","1602354
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","53
","
","
","2
","A
","03
","3
","2
","5
","4
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.016
","1602354.016.05
","1602354
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","3
","1
","21
","
","
","2
","A
","03
","3
","2
","1
","
","3
","365
","0
","U
","2
","32660
","2400
"
"1602354.043
","1602354.043.01
","1602354
","05
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","80
","
","
","1
","A
","00
","
","2
","5
","4
","
","365
","365
","U
","2
","32660
","2400
"
"1602354.106
","1602354.106.01
","1602354
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","66
","
","
","2
","A
","00
","
","2
","1
","
","3
","365
","0
","U
","2
","32660
","2400
"
"1602354.106
","1602354.106.02
","1602354
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","63
","
","
","1
","A
","02
","3
","2
","5
","1
","3
","365
","730
","U
","2
","32660
","2400
"
"1602354.106
","1602354.106.03
","1602354
","03
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","5
","1
","15
","
","
","
","A
","02
","6
","2
","
","
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.116
","1602354.116.02
","1602354
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","3
","2
","34
","
","
","2
","A
","02
","6
","1
","1
","
","2
","365
","0
","U
","2
","32660
","2400
"
"1602354.116
","1602354.116.03
","1602354
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","5
","1
","16
","
","
","
","A
","02
","4
","2
","
","
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.116
","1602354.116.04
","1602354
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","5
","1
","14
","
","
","
","A
","03
","1
","2
","
","
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.116
","1602354.116.06
","1602354
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","06
","-
","
","5
","2
","07
","
","
","
","A
","01
","3
","1
","
","
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.116
","1602354.116.05
","1602354
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","5
","1
","12
","
","
","
","A
","02
","6
","1
","
","
","
","365
","0
","U
","2
","32660
","2400
"
"1602354.116
","1602354.116.01
","1602354
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","75
","
","
","1
","A
","00
","
","2
","1
","
","1
","365
","730
","U
","2
","32660
","2400
"
"1602354.147
","1602354.147.01
","1602354
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","86
","
","
","1
","A
","00
","
","2
","1
","
","3
","365
","365
","U
","2
","32660
","2400
"
"1602357.031
","1602357.031.01
","1602357
","04
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","62
","
","
","2
","A
","03
","3
","2
","3
","4
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.031
","1602357.031.02
","1602357
","04
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","58
","
","
","2
","A
","02
","3
","2
","5
","4
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.031
","1602357.031.03
","1602357
","04
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","38
","
","
","1
","A
","03
","3
","2
","3
","4
","
","659
","1977
","U
","2
","32670
","2400
"
"1602357.132
","1602357.132.01
","1602357
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","56
","
","
","1
","A
","00
","
","2
","5
","1
","3
","659
","1318
","U
","2
","32670
","2400
"
"1602357.132
","1602357.132.02
","1602357
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","3
","1
","26
","
","
","2
","A
","03
","1
","2
","1
","
","1
","659
","0
","U
","2
","32670
","2400
"
"1602357.132
","1602357.132.03
","1602357
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","5
","1
","11
","
","
","
","A
","02
","5
","1
","
","
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.258
","1602357.258.03
","1602357
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","14
","
","
","
","A
","03
","2
","1
","
","
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.258
","1602357.258.04
","1602357
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","06
","
","
","
","A
","01
","3
","1
","
","
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.258
","1602357.258.02
","1602357
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","3
","1
","16
","
","
","
","A
","06
","2
","1
","
","
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.258
","1602357.258.01
","1602357
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","37
","
","
","1
","A
","02
","3
","2
","5
","4
","
","659
","659
","U
","2
","32670
","2400
"
"1602357.316
","1602357.316.01
","1602357
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","32
","
","
","1
","A
","03
","3
","2
","1
","
","1
","659
","1318
","U
","2
","32670
","2400
"
"1602357.316
","1602357.316.04
","1602357
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","09
","
","
","
","A
","02
","3
","1
","
","
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.316
","1602357.316.02
","1602357
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","31
","
","
","2
","A
","03
","3
","2
","5
","4
","
","659
","0
","U
","2
","32670
","2400
"
"1602357.316
","1602357.316.03
","1602357
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","14
","
","
","
","A
","03
","1
","1
","
","
","
","659
","0
","U
","2
","32670
","2400
"
"1602377.003
","1602377.003.01
","1602377
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","54
","
","
","1
","A
","00
","
","2
","8
","2
","2
","407
","407
","U
","2
","32680
","2400
"
"1602377.003
","1602377.003.02
","1602377
","03
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","3
","2
","12
","
","
","
","A
","03
","1
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.085
","1602377.085.02
","1602377
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","3
","2
","16
","
","
","
","A
","06
","2
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.085
","1602377.085.03
","1602377
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","3
","1
","15
","
","
","
","A
","03
","2
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.085
","1602377.085.01
","1602377
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","2
","38
","
","
","1
","A
","06
","3
","2
","1
","
","2
","407
","407
","U
","2
","32680
","2400
"
"1602377.085
","1602377.085.04
","1602377
","01
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","1
","10
","
","
","
","A
","02
","4
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.02
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","02
","-
","
","2
","2
","37
","
","
","1
","A
","03
","3
","2
","1
","
","2
","407
","1221
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.03
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","03
","-
","
","5
","2
","60
","
","
","2
","A
","00
","
","2
","1
","
","2
","407
","0
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.04
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","04
","-
","
","3
","2
","12
","
","
","
","A
","02
","6
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.06
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","06
","-
","
","3
","1
","05
","
","
","
","A
","01
","2
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.07
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","07
","-
","
","3
","1
","04
","
","
","
","A
","01
","1
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.05
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","05
","-
","
","3
","1
","09
","
","
","
","A
","02
","3
","1
","
","
","
","407
","0
","U
","2
","32680
","2400
"
"1602377.107
","1602377.107.01
","1602377
","02
","02
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","36
","
","
","2
","A
","03
","3
","2
","1
","
","2
","407
","0
","U
","2
","32680
","2400
"
"1602377.157
","1602377.157.01
","1602377
","04
","01
","16
","Michoacan de Ocampo
","102
","Uruapan
","0001
","30
","Uruapan
","0420
","01
","0
","0
","-
","1
","01
","-
","
","1
","1
","67
","
","
","2
","A
","02
","6
","2
","1
","
","2
","407
","0
","U
","2
","32680
","2400
"
